3766	Fire TAC F	
3768	Fire Dive Team	
3770	Fire Department Roaming	
3772	Fire Emergency Channel	
3774	Fire All Call	
3776	Bayport Fire Ops 2	
3778	Bayport Fire Ops 3	
3780	Cottage Grove Fire Ops 2	
3782	Cottage Grove Fire Ops 3	
3784	Forest Lake Fire Ops 2	
3786	Forest Lake Fire Ops 3	
3788	Hugo Fire Ops 2	
3790	Hugo Fire Ops 3	
3792	Lake Elmo Fire Ops 2	
3794	Lake Elmo Fire Ops 3	
3796	Lower St Croix Vly Fire Ops 2	
3798	Lower St Croix Vly Fire Ops 3	
3800	Mahtomedi Fire Ops 2	
3802	Mahtomedi Fire Ops 3	
3804	Marine on St Croix Fire Ops 2	
3806	Marine on St Croix Fire Ops 3	
3808	Newport Fire Ops 2	
3810	Newport Fire Ops 3	
3812	Oakdale Fire Operations 2  7200	
3814	Oakdale Fire Operations 3  7200 	
3816	Scandia Fire Ops 2	
3818	Scandia Fire Ops 3	
3819	Washington	
3820	St Paul Park Fire Ops 2	
3822	St Paul Park Fire Ops 3	
3824	Stillwater Fire Ops 2	
3826	Stillwater Fire Ops 3	
3828	Woodbury Fire Ops	
3830	Woodbury Fire Admin	
3832	Fire	
3850	Bayport Oak Park Heights Stillwater PS Common	
3852	Cottage Grove St Paul Park Newport Public Safety Common	
3854	Forest Lake Public Safety Common	
3856	Hugo Public Safety Common	
3858	Lake Elmo Public Safety Common	
3860	Lower St Croix Vly Public Safety Common	
3862	Mahtomedi Public Safety Common	
3864	MarineScandia Public Safety Common	
3866	City of Oakdale Public Safety Common	
3868	Woodbury Public Saftey Common	
3870	Washington County Public Safety Common	
3882	Woodbury Public Works  Streets	
3890	Highway Maintenance Crew	
3894	Public Health	
3898	County Roam	
3900	County Roam All	
3950	Bayport City Common	
3952	Cottage Grove City Common	
3954	Forest Lake City Common	
3956	Hugo City Common	
3958	Lake Elmo City Common	
3960	Lower St Croix Vly City Common	
3962	Marine on St Croix City Common	
3964	Marine on St Croix City Common	
3966	Newport City Common	
3968	Oakdale City Common	
3970	Oak Park Heights City Common	
3972	Scandia City Common	
3974	St Paul Park City Common	
3976	Stillwater City Common	
3978	Woodbury City Common	
3980	All Washington County Users Common	
4200	Fire East Main	
4202	Fire West Main	
4204	Dakota County Fireground 4	
4206	Dakota County Fireground 5	
4208	Dakota County Fireground 6	
4210	Dakota County Fireground 7	
4212	Dakota County Fireground 8	
4214	Apple Valley Fire Ops 2	
4216	Burnsville Fire Ops 2	
4218	Eagan Fire Ops 2	
4220	Farmington Fire Ops 2	
4222	Hastings Fire Ops 2	
4224	Hampton  Randolph Fire Ops 2	
4226	Inver Grove Heights Fire Ops 2	
4228	Lakeville Fire Ops 2	
4230	Mendota Heights Fire Ops 2	
4232	Miesville Fire Ops 2	
4234	Rosemount Fire Ops 2	
4236	South Metro SSP  WSP Fire Ops 2	
4238	Apple Valley Fire Ops 3	
4240	Burnsville Fire Ops 3	
4242	Eagan Fire Ops 3	
4244	Farmington Fire Ops 3	
4246	Hastings Fire Ops 3	
4248	Hampton  Randolph Fire Ops 3	
4250	Inver Grove Heights Fire Ops 3	
4252	Lakeville Fire Ops 3	
4254	Mendota Heights Fire Ops 3	
4256	Miesville Fire Ops 3	
4258	Rosemount Fire Ops 3	
4260	South Metro Fire Ops 3 SSPWSP	
4262	Fire Statewide Roaming	
4272	Fire Paging	
4306	Dakota County Tac 4	
4308	Dakota County Car to Car	
4310	Dakota County Tac 10	
4312	Dakota County Tac 11	
4314	Dakota County Tac 12	
4316	Dakota County Tac 13	
4318	Dakota County Tac 14	
4320	Dakota County Tac 15	
4322	Dakota LTAC	
4324	Dakota LTAC	
4328	Dakota County MAAG 1	
4332	Dakota County Spec Event 1	
4334	Dakota County Spec Event 2	
4336	Dakota County Spec Event 3	
4338	Dakota County Spec Event 4	
4340	Dakota County Spec Event 5	
4342	Apple Valley Police Ops 3	
4344	Burnsville Police Ops 3	
4346	SO Tactical	
4348	Eagan Police  3300 Ops 3	
4350	Farmington Police Ops 3	
4352	Hastings Police Ops 3	
4354	Inver Grove Heights Police Ops 3	
4356	Lakeville Police Ops 3	
4358	Mendota Heights Police Ops 3	
4360	Rosemount Police Ops 3	
4362	South St Paul Fire Ops 3	
4364	West St Paul Police Ops 3	
4366	Apple Valley Police Ops 4	
4368	Burnsville Police	
4370	Law Enforcement Common	
4372	Eagan Police  3300	
4374	Farmington Police	
4376	Hastings Police  1400	
4378	Inver Grove Heights Police  3600	
4380	Lakeville Police  4800	
4382	Mendota Heights Police  2200	
4384	Rosemount Police  3500	
4386	South St Paul Police  2100	
4388	West St Paul Police  2600	
4390	Apple Valley Police Admin	
4392	Burnsville Police Admin	
4396	Eagan Police  3300 Admin	
4398	Farmington Police Admin	
4400	Hastings Police Admin	
4402	Inver Grove Heights Police Admin	
4404	Lakeville Police Admin	
4406	Mendota Heights Police Admin	
4408	Rosemount Police Admin	
4410	South St Paul Police Admin	
4412	West St Paul Police Admin	
4414	Dakota County Pool 5 	
4416	Dakota County Pool 6	
4418	Dakota County Pool 7	
4424	Jail 1	
4426	Incident Command 1	
4428	Incident Command 2	
4430	Courts 1	
4432	Courts 2	
4434	Courts 3	
4436	Information	
4438	Administration	
4440	Law Roaming 1	
4442	SOT Main	
4444	SOT Alternate	
4506	Dakota All  4500  4502  4504	
4545	Law 1	
4546	Law 2	
4547	Law 3	
4558	Law	
4577	Inver Hills Community College EMS program 1	
4579	Inver Hills Community College EMS program 2	
4600	County Common	
4602	Public Works Common	
4604	Highway Department Main	
4606	Highway Department Secondary	
4608	Surveyor	
4610	Facilities 1	
4612	Facilities 2	
4614	Facilities 3	
4616	Apple Valley Public Works 1	
4618	Apple Valley Public Works 2	
4620	Apple Valley Public Common	
4622	Burnsville Public Works 1	
4624	Burnsville Public Works 2	
4626	Burnsville Public Common	
4628	Eagan Public Works 1	
4630	Eagan Public Works 2	
4632	Eagan Public Common	
4634	Empire Township 1	
4636	Farmington Public Works 1	
4638	Farmington Public Works 2	
4640	Farmington Public Common	
4642	Hastings Public Works 1	
4644	Hastings Public Works 2	
4646	Hastings Public Common	
4648	Inver Grove Heights Public Works 1	
4650	Inver Grove Heights Public Works 2	
4652	Inver Grove Heights Public Common	
4654	Lakeville Public Works 1	
4656	Lakeville Public Works 2	
4658	Lakeville Common	
4660	Mendota Heights Public Works 1	
4662	Mendota Heights Public Works 2	
4664	Mendota Heights Public Common	
4666	Rosemount Public Works 1	
4668	Rosemount Public Works 2	
4670	Rosemount Common	
4672	South St Paul Public Works 1	
4674	South St Paul Public Works 2	
4676	South St Paul Public Common	
4678	West St Paul Public Works 1	
4680	West St Paul Public Works 2	
4682	West St Paul Public Common	
4684	Public Works Statewide Roaming	
4700	System Tech	
4702	Training	
4706	Weather Alert	
4754	Dakota County Public Health 1	
4756	Dakota County Public Health 2	
4758	Dakota County Public Health 3	
4798	Fire All Call	
4800	Public Health 1	
4802	Public Health 2	
4804	Public Health 3	
4812	County Fire Dispatch 	
4814	Mdewakanton Sioux Fire  EMS Dispatch	
4816	Mdewakanton Med Sioux Fire TAC	
4818	Mdewakanton Sioux Med Fire TAC	
4820	Mdewakanton Sioux MW Ops 1	
4822	Mdewakanton Sioux MW LE C2C	
4824	Sheriffs Main  North	
4826	Sheriffs Main  South	
4828	Sheriffs LEInfo	
4830	Sheriff C2C F3	
4832	LE TAC5	
4834	LE TAC6	
4836	LE INTEROP	
4838	COURTHOUSE	
4840	JAIL	
4844	SWAT	
4852	LE ROAM	
4854	Belle Plain Police Car to Car F3	
4856	Elko Police Car to Car 3	
4858	Jordan Police  Car to Car F3	
4860	New Prague Police Car to Car F3	
4862	Prior Lake Police Car to Car F3	
4864	Shakopee Police Car to Car F3 	
4866	County Wide Law Enf C2C	
4868	Savage Police Car to Car  F3	
4870	Southwest Area C2C	
4872	Weather and Emergency Management Reports	
4874	FireGround 5	
4876	FireGround 6	
4878	FireGround 7	
4880	FireGround 8	
4882	FireGround 9	
4884	FireGround 10	
4886	FireGround 11	
4888	FireGround 12	
4890	FD INTEROP	
4892	FD ROAM	
4894	Belle Plain Fire T2T	
4904	New Prague Fire Truck 2 Truck	
4906	Jordan Fire T2T F2	
4910	Shakopee Fire T2T F2	
4912	Shakopee Fire T2T F3	
4914	Prior Lake Fire T2T F2	
4916	New Prague 	
4918	Queen of Peace Hospital	
4920	PUBLIC SAFETY COMMON	
4922	Emergency Management Administration	
4924	Highway Maint	
4926	Highway Maint	
4928	Scott Local Public Works	
4930	Highway Maint	
4936	Prior Lake City Shops 1	
4938	Prior Lake City Shops 2	
4940	Scott Local Public Works	
4942	Savage Public Works	
4948	Emergency Mgmt Events  Weather	
4950	EVENTS 4	
4952	EVENTS 5	
4954	EVENTS 6	
4956	EVENTS 7	
4958	EVENTS 8	
4960	EVENTS 9	
4962	EVENTS 10	
4964	EVENTS 11	
4966	EVENTS 12	
4968	EVENTS 13	
4970	 EVENTS 14	
4972	EVENTS 15	
4974	EVENTS 16	
4976	Belle Plain City Common	
4978	Jordan City Common	
4980	New Prague City Common	
4982	Prior Lake City Common	
4984	Shakopee City Common	
4986	Savage City Common	
4990	Shakopee City Shop  Maintenance	
4996	Highway Maint	
5000	Scott Local Public Works	
5010	County Utility	
5407	Emergency Buttons	
5410	EMS 1	
5411	EMS 2	
5413	Chisago Fire All	
5427	Chisago Fire	
5435	County Court	
5440	Fire EMS Dispatch	
5443	County FD Ops 3	
5449	Almelund Fire Tac 	
5455	Almelund Fire Tac 	
5456	Almelund Fire Tac 	
5458	Center City Fire Tactical	
5461	Chisago City Fire Tactical	
5462	Chisago City Fire Tactical	
5464	Harris Fire Tactical	
5465	Harris Fire Tactical	
5467	Lindstrom Fire Tactical	
5468	Lindstrom Fire Tactical	
5470	North Branch Fire Tactical	
5471	North Branch Fire Tactical	
5473	Rush City Fire Tactical	
5476	Shafer Franconia Fire Tactical	
5477	Shafer Franconia Fire Tactical	
5479	StacyLent Fire OPS	
5480	StacyLent FD Admin	
5482	Taylors Falls Fire Tactical	
5483	Taylors Falls Fire Tactical	
5485	Wyoming Fire Tactical	
5486	Wyoming Fire Tactical	
5490	County Events 1	
5491	County Events 2	
5492	County Events 3	
5511	Law Dispatch	
5512	Law 2	
5513	Law 3	
5514	Law 4	
5515	Law 5	
5519	Training Ops 1	
5537	County FD Ops 1	
5538	County FD Ops 2	
5546	County FDIC 1	
5547	County FDIC 2	
5548	County FDIC 3	
5549	County FDIC 4	
5550	County FDIC 5	
5876	NW ROAM	
6000	Sheriff Admin	
6002	Isanti TAC 3	
6004	Isanti TAC 4	
6006	Isanti TAC 5	
6008	Isanti TAC 6	
6010	Sheriff Roam 	
6012	Sheriff Patch	
6014	Sheriff Dispatch	
6016	Sheriff C2C	
6018	Isanti Co C2C	
6020	Isanti Co Jail	
6022	County Law Tac 1	
6024	County Law Tac 2	
6026	Braham PD Adm	
6028	Cambridge PD Adm	
6030	Isanti PD Adm	
6032	County Fire Dispatch	
6034	Braham Fire	
6036	Cambridge Fire	
6038	Dalbo Fire	
6040	Isanti Fire	
6042	County Highway 1	
6044	County Highway 2	
6046	County Highway 3	
6048	Braham Public Works	
6050	Cambridge Public Works 1	
6052	Cambridge Public Works 2	
6054	Isanti Public Works 1	
6056	Isanti Public Works 2	
6600	Emergency	
6602	County Roam	
6620	Sheriff Dispatch	
6640	Kanabec Fire Dispatch	
6642	Kanabec fire 6642	
6646	Kanabec fire 6646	
6670	County EMS	
6672	Kanabec fire 6672	
6682	Mora Hospital	
7203	Sheriff Dispatch	
7204	Pine Law All	
7205	County Roam	
7207	Fire  EMS Dispatch 	
7209	Pine Fire All	
7217	Highway Dept All	
7218	Highway Dept	
7219	Jail  Court Security	
7223	Askov Fire	
7224	Brook Park Fire	
7225	Bruno Fire	
7226	Duxbury Fire	
7227	Finlayson Fire	
7228	Hinckley Fire	
7229	Kerrick Fire	
7230	Pine Fire	
7231	Sandstone Fire	
7232	Sturgeon Lake Fire	
7233	Willow River Fire	
7234	Sandstone Hospital  Essentia Health	
8000	Test TG 1	
8002	Test TG 2	
8004	Test TG 3	
8006	Test TG 4	
8008	Test TG 5	
8012	Test Multigroup	
9980	MOTO System Technicians All	
9982	MOTO System Technicians 1	
9984	MOTO System Technicians 2	
9986	MOTO System Technicians 3	
9988	MOTO System Technicians 4	
9990	MOTO System Technicians 5	
9992	MOTO System Technicians 6	
10000	Hennepin Security	
10008	Radio System Technician	
10012	Airport Police Car 2 Car	
10016	Hennepin Fire Emergency	
10017	LAW NW Car to Car	
10018	Deephaven Police Car to Car	
10020	Excelsior Fire Truck to Truck	
10021	Clerk	
10022	Mutual Aid Tac 3	
10023	LAW TAC 8	
10024	Fire TAC 3	
10025	Fire TAC 7	
10032	Loretto FD Truck to Truck	
10034	Hennepin County Sheriff 911 Center	
10036	Fire TAC 2  Truck to Truck	
10038	Automated Dispatch	
10039	LAW Car to Car	
10040	Fire Main 1	
10042	Champlin PoliceCity Police Car to Car	
10044	Rogers Common	
10046	Mutual Aid Tac 6	
10047	LAW TAC 6 	
10048	HCMC Maintenance Dispatch	
10050	Fire TAC 4	
10051	Fire TAC 8	
10052	Fire TAC 5	
10053	Fire TAC 9	
10054	Fire TAC 6	
10055	Fire TAC 10	
10056	POOL 1	
10057	Fire TAC 11	
10058	POOL 2	
10059	Fire TAC 12	
10060	County Roaming 1	
10062	POOL 3	
10064	St Anthony Village Police Tactical	
10066	Hennepin Security	
10068	Hennepin Security	
10072	Sheriff Department Wide TG	
10073	ESD 2E	
10074	System Technicians 2	
10076	Hennepin Maint	
10092	Medina DPW	
10098	Orono Fire Ops 2	
10102	Wayzata Schools Buildings  Grounds	
10104	Wayzata High Schools Cross Patch to UHF	
10108	Minnetonka Fire Event	
10110	Sheriff Patrol Car to Car	
10111	ESD 1E	
10112	Sheriff 10112	
10114	Sheriff 10114	
10116	Minnetonka Fire Admin	
10118	LAW TAC E	
10120	Mutual Aid Tac 5	
10122	Schools All Call	
10124	Champlin Public Works Main	
10128	Sheriff Tac	
10130	ESU 1E	
10132	EOD	
10134	CRT 3VSD 1	
10136	CRT Roam	
10138	ESU 2E	
10142	Sheriff Tac 10142	
10144	Sheriff ERUSWAT	
10148	"Law Tac	All Call"	
10152	Corcoran City Common	
10156	Human Resources	
10158	Minnetonka Fire Training	
10160	Administration and buisness	
10180	Sheriff Civil Warrant Channel	
10190	Sheriff 10190	
10194	LAW TAC 7	
10198	Sheriff 10198	
10212	Sheriff All	
10214	Sheriff Narcotics 1	
10216	Investigators 8E	
10218	Investigators 9E	
10220	Investigators 10E	
10222	Investigators 11E	
10224	Investigators 12E	
10228	Wayzata Fire Truck To Truck	
10230	Hamel Fire Truck to Truck	
10232	Court Security	
10234	PSF Security	
10236	CenturyRamarNoVillage HC SecurityHCSO Courts	
10238	H110 Court security	
10240	HCMC Maintenance 2 	
10242	Hennepin Maint	
10244	HCMC Community Health 1	
10246	County Health	
10248	County Health	
10250	PSF Security	
10252	BrookdaleHC Security and HCSO Courts	
10254	H RDale Court Security	
10256	County Health	
10260	PSFADC Tactical 2	
10261	LAW 1 East	
10262	Health All Call	
10263	LAW 2 North	
10264	Maint All Call	
10265	LAW 3 South	
10266	H SDale Court Security	
10267	LAW 4	
10268	Three Rivers Park District   Police Car to Car	
10270	PSFADC Tactical 3	
10272	South Lake Minnetonka Police Car to Car	
10276	Three Rivers All Call	
10278	Property Services Security	
10280	PSFADC Tactical 4	
10284	Building Security	
10290	ADC Maintenance	
10292	ADC Supervisors	
10296	Hennepin Maint	
10298	Hennepin Maint	
10300	Government Center Maintenance 1	
10302	Government Center Maintenance 2	
10304	Downtown Minneapolis Library	
10306	Minneapolis Downtown Library Security	
10308	Hennepin Maint	
10310	Security All Call	
10312	Security All Call	
10316	South Lake Minnetonka Public Works	
10318	West Hennepin Public Safety  City Police Car to Car	
10320	Three Rivers Park District   Police Patrol Operations 2	
10322	Minnetrista Police Car to Car	
10324	Wayzata Public Works 5	
10326	Mound Police Car to Car	
10328	Rogers Police Car to Car	
10329	Rogers Police Car to Car	
10330	Public Works	
10332	CRT 1	
10334	All City Police Car to Car  Or P Works	
10352	CRT 2	
10356	Mound Public Works	
10358	Orono Police Car to Car	
10360	Dayton Police Car to Car	
10366	Court Security	
10368	HCMC Security Dispatch	
10370	PSF Security	
10372	Long Lake Fire Truck to Truck 1	
10374	Rogers Fire Truck to Truck	
10376	Plymouth Fire Truck to Truck	
10378	Hennepin Common Mutual Aid 	
10380	St Bonifacious Fire Truck to Truck	
10382	Maple Plain Fire Truck to Truck	
10384	Wayzata Police Car to Car	
10385	Wayzata Police Car to Car	
10386	Wayzata Police Administrative	
10388	VARDA Alarms	
10390	Brooklyn Center Police Car to Car	
10396	Three Rivers Park District   Police Patrol Operations 3	
10398	Water Patrol 	
10400	Lake MtkW Area Public Safety Mutual Aid  Coordination	
10401	LAW Lakes Car to Car	
10402	Sheriff  Civil Warrants 2	
10404	Emergency Operations Center	
10406	Medina Police Car to Car	
10407	Medina Police Car to Car	
10412	Emergency All Call	
10414	Plymouth Police Tactical	
10415	HC All Call For 10411  10413  10419	
10416	Plymouth Police Event	
10418	Maple Grove  Plymouth SWAT	
10420	St Anthony FireCity Fire Truck to Truck	
10422	Plymouth Police Car to Car	
10424	Maple Grove Fire Truck to Truck	
10426	West Metro Fire  City Fire All Call Multigroup	
10428	HCMC Security 5	
10430	St Anthony Police Car to Car	
10432	St Anthony Village City Common	
10436	Hennepin Maint	
10438	Crystal Police Car to Car	
10439	Crystal Police Car to Car	
10440	New Hope Police Car to Car	
10442	Robbinsdale Police Car to Car	
10443	Robbinsdale Police Car to Car	
10444	Robbinsdale Fire Truck to Truck	
10446	East Law Enf Car to Car	
10447	LAW East Car to Car	
10448	Law	
10450	West Metro SWAT	
10452	HCMC Maintenance 2	
10454	Maple Grove Fire Admin	
10456	Maple Grove Fire Tac	
10458	Golden Valley Police Car to Car	
10460	Golden Valley Police Car to Car	
10466	School	
10468	Court Sec All Call	
10470	Brooklyn Park Police Car to Car	
10472	Brooklyn Park DPW to PD Dispatch	
10474	Brooklyn Park Citywide all departments	
10476	Brooklyn Park PD Administrative	
10480	Brooklyn Park Fire Truck to Truck	
10482	Brooklyn Park PD 	
10484	Brooklyn Park PD Administrative	
10486	Osseo Police Car to Car	
10487	Osseo Police Car to Car	
10488	Osseo Fire Portables	
10490	N East Law Enf Car to Car	
10491	LAW NE Car to Car	
10496	Champlin  City Common	
10498	Corcoran City Common	
10504	Dayton Police Car to Car	
10505	Dayton Police Car to Car	
10506	Dayton Fire Truck to Truck	
10510	Maple Grove Police Car to Car	
10512	Maple Grove Police Tactical	
10514	Maple Grove Police Event 1	
10516	Maple Grove Police Event 2	
10526	Medicine Lake Fire Truck to Truck	
10528	Brooklyn Park Fire Tactical	
10529	Emergency Management Tac 1	
10530	Brooklyn Park Fire Administrative	
10531	Emergency Management Tac 2	
10536	Minneapolis 911 Center	
10538	Osseo	
10542	Crystal  New Hope  West Metro Fire Operations 2 Portables	
10544	Crystal  New Hope  West Metro Fire Operations 3 Admin	
10546	Robbinsdale or Wayzata Schools	
10556	RobbinsdaleArmstrong High School Cross Patch to UHF	
10562	Wayzata Schools  All Call	
10564	Minnetonka City 3	
10566	Minnetonka City 4	
10568	Minnetonka Fire Ops	
10574	Maple Grove PD Events 4	
10576	Dayton Fire Operations 2	
10580	Hamel Fire Operations 2 Portables	
10582	Brooklyn Park Fire Operations 2 Portables	
10584	Plymouth Fire Tactical	
10586	Plymouth Fire All Call	
10588	Southwest Regional Fire Cooperative Tac 2	
10590	Southwest Regional Fire Cooperative Tac 3	
10592	Southwest Regional Fire Cooperative Tac 4	
10594	Edina Fire Dispatch Main	
10596	Maple Grove Fire Inspections	
10598	Wayzata Fire Truck to Truck	
10602	Plymouth Fire Admin	
10604	Osseo All Call	
10606	City Common 1	
10607	Minnetonka Police Car to Car	
10608	Golden Valley Fire Ops 2	
10610	West Metro Fire  All Call	
10612	Robbinsdale Fire Portables	
10614	Golden Valley Fire Ops 3	
10618	Golden Valley Public Works 1	
10620	Golden Valley Police Car to Car	
10622	Golden Valley City Common	
10624	Hamel  Fire 	
10626	Hamel  Fire All Call	
10628	Long Lake Fire Truck to Truck 2	
10630	All City Fire Truck to Truck	
10636	Lorreto FD ADM	
10638	Loretto FD Truck to Truck 2  All Call	
10640	Mound Fire Operations 2 Portables	
10642	Rogers Fire Operations 1	
10644	Rogers All Call	
10648	Golden Valley Public Works 2	
10652	Robbinsdale Fire All Call	
10654	Dayton All Call	
10658	Excelsior Fire District All Call	
10660	Excelsior Fire District Truck to Truck 3	
10662	Excelsior Fire District Truck to Truck 4	
10664	Long Lake Fire Truck to Truck 3	
10666	Long Lake Fire Truck to Truck 4	
10668	Mound Fire Portables	
10670	Mound Fire Admin	
10672	All Call For 10600  10674	
10676	Golden Valley Public Works 3	
10680	Plymouth All Call	
10682	All Call For 10684  10686	
10688	Wayzata Fire All Call	
10692	HCMC CartoCar	
10698	Public Works	
10700	Medina Shop	
10708	Public Works Flagging 1	
10710	Public Works	
10712	Public Works	
10714	Public Works	
10716	Public Works All	
10718	Public Works Flagging 2	
10720	Public Works Flagging	
10722	Public Works Flagging 4	
10724	Public Works Flagging 3	
10726	Public Works	
10728	Public Works Flagging	
10744	Edina City Common	
10746	Edina Fire Training	
10750	Edina Fire Tac 2	
10752	Edina Fire Station 1 Alerting	
10754	Edina Fire Station 2 Alerting	
10756	Edina Fire Tac 1  All Alerts	
10760	Edina Tactical Response	
10762	Long Lake Public Works	
10766	Dayton Public Works	
10774	Wayzata PW Utilities	
10776	Shorewood Public Works	
10778	Edina Public Works Main	
10782	Edina Public Works Streets	
10784	Edina Public Works	
10786	Edina Public Works Supervisor	
10788	Police Dispatch	
10790	Hopkins Police Operations	
10792	Hopkins Fire Operations 2	
10794	Airport Police Dispatch	
10796	Airport Fire Dispatch	
10798	Public Works	
10802	Police Dispatch	
10804	Fire Dispatch	
10806	Golden Valley Fire Dispatch	
10809	Police Dispatch 1	
10810	Fire Dispatch	
10818	Plymouth Maintenance	
10820	Southeast LE Car to Car	
10821	LAW SE Car to Car	
10826	City Common 2	
10830	SW Metro ERT 1	
10832	Plymouth Men	
10834	Plymouth Women	
10836	ACF workhouse	
10838	Plymouth Tactical	
10840	Fire Main 2	
10842	Plymouth Supplies	
10844	SW Metro ERT 2	
10846	Plymouth Car to Car	
10848	Minnetonka City 1	
10850	Airport Police 3	
10852	Emergency Response	
10854	Airport Police Adm	
10856	Police CartoCar	
10858	Airport Fire 3	
10860	Airport Fire 1	
10862	Airport Fire 2	
10864	Airport Fire All Call	
10866	Field Ops 1	
10868	Field Ops 2	
10870	Field Ops 3	
10872	Field Ops 4	
10874	Field All Call	
10876	Airport Operations	
10878	Airport Common	
10880	Airport Tactical 1	
10882	Airport Tactical 2	
10884	Airport Tactical 3	
10886	MAC Operations	
10888	Airport Fire 2	
10894	Highway Maintenance	
10902	Hopkins Police Tactical	
10904	Hopkins City Common	
10906	Hopkins Fire Truck to Truck	
10908	Hopkins Fire Operations 3	
10910	Wayzata City Common	
10912	Lakes Area Emergency TG	
10914	ACF workhouse	
10916	Plymouth  All Call	
10926	Police Dispatch 2	
10928	Police TAC 8E	
10930	Police TAC 9E	
10932	Police 3	
10937	Police TAC 10E	
10940	City Common	
10942	Police TAC 7E	
10944	Police TAC 6E	
10946	Police TAC 4E	
10948	Radio Technicians	
10950	Fire Prevention	
10952	Fireground 2	
10954	Fireground 3	
10956	Fireground 4	
10958	Fireground 5	
10960	Public Works	
10962	Fire Training	
10964	Fire Admin	
10966	Fire Command	
10970	Home School 1 Main  Juveniles	
10972	Home School 2	
10974	Home School 3	
10976	Home School 4	
10978	Home School 5	
10982	Juv Center 2	
10990	Hanover  Fire Truck to Truck	
10996	Brooklyn Center Police Car to Car	
11000	Brooklyn Center Police Tac1	
11002	Brooklyn Center Police Tal 2	
11004	Brooklyn Center Fire Truck 2 Truck	
11006	Brooklyn Center Fire Portables	
11012	Medina City Common	
11018	Deephaven City Common	
11020	Police TAC 11E	
11022	Police TAC 5E	
11028	Airport Maintenance 1 Electricians	
11030	Airport Maintenance 2 Environmental Services	
11032	Fire OPS 1	
11034	Public Works 1	
11036	City Common Secure	
11038	City Common	
11040	Police Car 2 Car	
11041	Police 2	
11042	VAMC Police Dispatch	
11044	Public Works	
11048	Weapons of Mass Destruction 1	
11050	Weapons of Mass Destruction 2	
11052	Public Works 2	
11054	Public Works 3	
11056	Weapons of Mass Destruction ALL	
11058	HCMC Community Paramedic	
11062	Investigators 1	
11064	Fire Main 1  Dispatch	
11066	Fire Admin	
11076	Southwest Regional Fire Cooperative Tac 5	
11078	Southwest Regional Fire Cooperative Tac 6	
11080	Southwest Regional Fire Cooperative Tac 7	
11082	Public Works	
11084	Utlilities	
11086	Public Works	
11088	City Administration	
11092	Fire Main	
11094	COMSTF	
11158	Richfield Fire Station 1 Alerting	
11160	Richfield Fire Dispatch Main	
11162	Richfield Fire Event	
11164	Richfield City Common	
11172	Richfield Fire Station 2 Alerting	
11180	Fire OPS 2	
11182	Fire OPS 3	
11184	Fire OPS 4	
11190	Police Patrol 1	
11192	Police Patrol 2	
11194	Police Patrol 3	
11196	Police Patrol 4	
11198	Investigators 1 Secure	
11200	SWAT	
11202	Plymouth PD	
11204	Violent Offenders Task Force	
11210	New Hope City Common	
11218	Golden Valley PoliceFire Common	
11220	Police Patrol 3	
11222	High School Security	
11224	EP Center	
11226	Flying Cloud Airport ATC Link 1	
11230	Public Works Admin	
11232	Police Tac 1	
11234	Fireground 1	
11236	Fireground 2	
11238	Fireground 3	
11240	Fireground 4	
11242	Police Tac 2	
11244	Bus Operations 1	
11245	ISD 272 Transportation 1	
11246	Bus Operations 2	
11248	Supervisors	
11250	Bus Operations 4	
11252	Bus Operations 5	
11254	Crystal City Common	
11256	Crystal Public Works	
11258	Fire Inspections	
11260	Minneapolis VAMC Car to Car	
11274	Fireground 5	
11282	HCMC EMS Tactical 5	
11284	HCMC EMS Tactical 6	
11286	HCMC EMS Tactical 7	
11288	HCMC EMS Tactical 8	
11290	HCMC Ambulance	
11292	Wayzata Schools Main	
11294	Bloomington	
11295	Plymouth Common	
11297	Wayzata Schools Transportation	
11299	Wayzata West Middle School	
11310	Maple Grove Common	
11484	Champlin Public Works  WaterSewer	
11490	Robbinsdale Schools Main	
11492	Robbinsdale Schools	
11494	Robbinsdale Schools Emergency Cross Patch to UHF	
11496	Robbinsdale Schools	
11498	Robbinsdale Schools	
11500	Ramsey Co Common	
11502	Ramsey Pool 1	
11504	Ramsey Pool 2	
11506	Ramsey Pool 3	
11508	Ramsey Pool 4	
11516	Ramsey LAW Dispatch East	
11518	Ramsey LAW Dispatch Central	
11520	Ramsey LAW Dispatch West	
11522	Ramsey Fire Dispatch South  St Paul	
11524	Ramsey Fire Dispatch North	
11526	Ramsey LAW Data North	
11530	Ramsey Lower 2 Deputy Car to Car	
11532	SP PD Ch 5 InformationRecords	
11536	Ramsey Pool 5	
11538	Ramsey Pool 6	
11540	Ramsey Pool 7	
11542	Ramsey Pool 8	
11544	Ramsey Pool 9	
11546	Ramsey Pool 10	
11548	LE Tactical 1	
11550	LE Tactical 2	
11554	LE VARDA	
11558	SP PD Ch 1 West	
11560	SP PD Ch 2 Central	
11562	SP PD Ch 3 East	
11564	North Suburban Hazardous Matrerials Team Tactical 2	
11566	North Suburban Hazardous Matrerials Team Tactical 3	
11570	LE 1	
11572	LE 2	
11574	LE 3	
11576	LE 4	
11578	LE 5	
11580	LE 6	
11582	LE 7	
11584	LE 8	
11586	LE 9	
11588	LE 10	
11590	LE 11	
11592	LE 12	
11594	Swat 1 	
11596	LE 14	
11598	RAM Water Patrol	
